DATE|TEAM.1|TEAM.2|IS_HOST.1|IS_HOST.2|Y
1993-02-15|South Africa|Pakistan|True|False|False
1994-04-02|South Africa|Australia|True|False|False
1994-12-18|New Zealand|Sri Lanka|False|False|False
1994-12-19|New Zealand|Pakistan|False|False|False
1996-01-19|South Africa|England|True|False|True
1997-02-04|South Africa|India|True|False|True
1997-03-29|South Africa|Australia|True|False|True
1998-04-11|South Africa|Pakistan|True|False|True
1999-01-24|South Africa|West Indies|True|False|False
2000-02-04|South Africa|England|True|False|True
2000-12-17|South Africa|Sri Lanka|True|False|True
2001-10-19|South Africa|India|True|False|True
2002-12-13|South Africa|Pakistan|True|False|True
2003-02-16|England|Netherlands|False|False|True
2003-02-27|South Africa|Canada|True|False|True
2003-03-15|Zimbabwe|Sri Lanka|False|False|False
2005-02-09|South Africa|England|True|False|True
2006-09-17|South Africa|Zimbabwe|True|False|False
2006-09-18|South Africa|Zimbabwe|True|False|True
2008-11-12|South Africa|Bangladesh|True|False|False
2003-02-16|England|Netherlands|False|False|True
2003-02-27|South Africa|Canada|True|False|True
2003-03-15|Zimbabwe|Sri Lanka|False|False|False
2012-01-14|South Africa|Sri Lanka|True|False|True
2015-01-21|South Africa|West Indies|True|False|True
2017-10-22|South Africa|Bangladesh|True|False|True
1996-12-15|Zimbabwe|England|True|False|True
1997-02-15|Zimbabwe|India|True|False|True
1997-10-01|Zimbabwe|New Zealand|True|False|False
1998-09-26|Zimbabwe|India|True|False|False
1998-09-27|Zimbabwe|India|True|False|False
1999-10-21|Zimbabwe|Australia|True|False|False
1999-12-11|Zimbabwe|Sri Lanka|True|False|False
1999-12-12|Zimbabwe|Sri Lanka|True|False|False
2000-02-16|Zimbabwe|England|True|False|False
2000-02-18|Zimbabwe|England|True|False|False
2000-09-30|Zimbabwe|New Zealand|True|False|True
2000-10-01|Zimbabwe|New Zealand|True|False|True
2001-04-11|Zimbabwe|Bangladesh|True|False|True
2001-06-27|Zimbabwe|India|True|False|False
2001-06-30|India|West Indies|False|False|True
2001-07-01|Zimbabwe|West Indies|True|False|False
2001-09-23|Zimbabwe|South Africa|True|False|False
2001-10-10|Zimbabwe|England|True|False|False
2001-10-13|Zimbabwe|England|True|False|False
2002-11-23|Zimbabwe|Pakistan|True|False|False
2002-11-24|Zimbabwe|Pakistan|True|False|False
2002-12-15|Zimbabwe|Kenya|True|False|True
2003-02-24|Zimbabwe|Australia|True|False|False
2003-02-28|Zimbabwe|Netherlands|True|False|True
2003-03-04|Zimbabwe|Pakistan|True|False|False
2003-11-22|Zimbabwe|West Indies|True|False|False
2003-11-23|Zimbabwe|West Indies|True|False|True
2004-03-06|Zimbabwe|Bangladesh|True|False|False
2004-03-07|Zimbabwe|Bangladesh|True|False|False
2004-04-20|Zimbabwe|Sri Lanka|True|False|False
2004-04-22|Zimbabwe|Sri Lanka|True|False|False
2004-12-04|Zimbabwe|England|True|False|False
2004-12-05|Zimbabwe|England|True|False|False
2005-08-24|Zimbabwe|New Zealand|True|False|False
2005-08-26|India|New Zealand|False|False|False
2006-02-25|Zimbabwe|Kenya|True|False|True
2006-02-26|Zimbabwe|Kenya|True|False|False
2007-08-22|Zimbabwe|South Africa|True|False|False
2007-12-07|Zimbabwe|West Indies|True|False|False
2007-12-09|Zimbabwe|West Indies|True|False|False
2009-08-09|Zimbabwe|Bangladesh|True|False|False
2009-08-11|Zimbabwe|Bangladesh|True|False|False
2009-08-14|Zimbabwe|Bangladesh|True|False|True
2009-08-16|Zimbabwe|Bangladesh|True|False|False
2009-08-18|Zimbabwe|Bangladesh|True|False|False
2003-02-24|Zimbabwe|Australia|True|False|False
2003-02-28|Zimbabwe|Netherlands|True|False|True
2003-03-04|Zimbabwe|Pakistan|True|False|False
2010-05-28|Zimbabwe|India|True|False|True
2010-05-30|India|Sri Lanka|False|False|True
2010-06-01|Zimbabwe|Sri Lanka|True|False|False
2011-08-19|Zimbabwe|Bangladesh|True|False|False
2011-08-21|Zimbabwe|Bangladesh|True|False|False
2011-09-08|Zimbabwe|Pakistan|True|False|False
2011-10-25|Zimbabwe|New Zealand|True|False|True
2013-05-03|Zimbabwe|Bangladesh|True|False|False
2013-05-05|Zimbabwe|Bangladesh|True|False|True
2013-05-08|Zimbabwe|Bangladesh|True|False|True
2013-08-01|Zimbabwe|India|True|False|False
2013-08-03|Zimbabwe|India|True|False|False
2014-07-18|Zimbabwe|Afghanistan|True|False|True
2014-07-20|Zimbabwe|Afghanistan|True|False|True
2014-07-22|Zimbabwe|Afghanistan|True|False|False
2014-07-24|Zimbabwe|Afghanistan|True|False|False
2014-08-17|Zimbabwe|South Africa|True|False|False
2014-08-19|Zimbabwe|South Africa|True|False|False
2014-08-21|Zimbabwe|South Africa|True|False|False
2015-10-16|Zimbabwe|Afghanistan|True|False|True
2015-10-18|Zimbabwe|Afghanistan|True|False|False
2015-10-20|Zimbabwe|Afghanistan|True|False|True
2015-10-22|Zimbabwe|Afghanistan|True|False|False
2015-10-24|Zimbabwe|Afghanistan|True|False|False
2016-11-19|Zimbabwe|West Indies|True|False|False
2016-11-21|Zimbabwe|Sri Lanka|True|False|False
2016-11-23|Sri Lanka|West Indies|False|False|True
2016-11-25|Zimbabwe|West Indies|True|False|True
2016-11-27|Zimbabwe|Sri Lanka|True|False|False
2018-03-06|Zimbabwe|Afghanistan|True|False|True
2018-03-10|Zimbabwe|Hong Kong|True|False|True
2018-03-12|Zimbabwe|Scotland|True|False|False
2018-03-15|Scotland|United Arab Emirates|False|False|True
2018-07-13|Zimbabwe|Pakistan|True|False|False
2018-07-16|Zimbabwe|Pakistan|True|False|False
2018-07-18|Zimbabwe|Pakistan|True|False|False
2018-07-20|Zimbabwe|Pakistan|True|False|False
2018-07-22|Zimbabwe|Pakistan|True|False|False
1998-06-25|Sri Lanka|India|True|False|False
1998-06-27|Sri Lanka|New Zealand|True|False|False
1998-06-29|India|New Zealand|False|False|False
1999-08-22|Sri Lanka|Australia|True|False|False
1999-08-23|Australia|India|False|False|True
2000-07-05|Sri Lanka|Pakistan|True|False|True
2000-07-06|Sri Lanka|South Africa|True|False|True
2017-06-30|Sri Lanka|Zimbabwe|True|False|False
2017-07-02|Sri Lanka|Zimbabwe|True|False|True
1998-11-22|Pakistan|Zimbabwe|True|False|False
2008-02-02|Pakistan|Zimbabwe|True|False|True
1999-05-20|Australia|New Zealand|False|False|False
1999-05-20|Australia|New Zealand|False|False|False
2001-06-09|Australia|Pakistan|False|False|True
2003-07-05|South Africa|Zimbabwe|False|False|True
2004-07-02|New Zealand|West Indies|False|False|True
2005-06-18|Australia|Bangladesh|False|False|False
2006-08-30|England|Pakistan|False|False|False
2008-09-03|England|South Africa|False|False|False
2010-06-24|England|Australia|False|False|True
2011-09-16|England|India|False|False|True
2012-08-24|England|South Africa|False|False|False
2013-06-06|India|South Africa|False|False|True
2013-06-09|New Zealand|Sri Lanka|False|False|True
2013-06-14|South Africa|West Indies|False|False|False
2013-06-16|England|New Zealand|False|False|True
2013-06-20|India|Sri Lanka|False|False|True
2013-09-14|England|Australia|False|False|True
2014-08-25|England|India|False|False|False
2014-08-27|England|India|False|False|False
2016-07-02|England|Sri Lanka|False|False|True
2016-09-04|England|Pakistan|False|False|False
2017-06-06|England|New Zealand|False|False|True
2017-06-09|New Zealand|Bangladesh|False|False|False
2017-06-12|Sri Lanka|Pakistan|False|False|False
2017-06-14|England|Pakistan|False|False|False
2018-06-16|England|Australia|False|False|True
1999-05-20|Pakistan|Scotland|False|False|True
1999-05-27|Australia|Bangladesh|False|False|True
1999-05-20|Pakistan|Scotland|False|False|True
1999-05-27|Australia|Bangladesh|False|False|True
2000-07-15|England|West Indies|True|False|True
2000-07-16|West Indies|Zimbabwe|False|False|False
2001-06-16|Australia|Pakistan|False|False|False
2002-07-04|England|India|True|False|False
2004-06-29|England|New Zealand|True|False|False
2005-06-23|England|Australia|True|False|False
2006-06-24|England|Sri Lanka|True|False|False
2008-06-15|England|New Zealand|True|False|True
2009-09-20|England|Australia|True|False|True
2010-09-10|England|Pakistan|True|False|True
2011-09-03|England|India|True|False|False
2012-07-07|England|Australia|True|False|True
2014-05-25|England|Sri Lanka|True|False|False
2015-06-20|England|New Zealand|True|False|True
2018-06-21|England|Australia|True|False|True
2000-10-20|South Africa|New Zealand|True|False|False
2002-03-27|South Africa|Australia|True|False|False
2002-10-03|South Africa|Bangladesh|True|False|True
2003-02-12|South Africa|Kenya|True|False|True
2003-02-20|Australia|Netherlands|False|False|True
2003-02-27|Australia|Namibia|False|False|True
2006-09-20|South Africa|Zimbabwe|True|False|True
2006-11-26|Canada|Netherlands|False|False|False
2006-11-27|Bermuda|Canada|False|False|False
2006-11-28|Bermuda|Netherlands|False|False|False
2008-11-07|South Africa|Bangladesh|True|False|True
2009-04-01|Netherlands|Kenya|False|False|True
2009-04-06|Bermuda|Kenya|False|False|False
2009-04-08|Bermuda|Netherlands|False|False|False
2009-04-19|Kenya|Netherlands|False|False|False
2003-02-12|South Africa|Kenya|True|False|True
2003-02-20|Australia|Netherlands|False|False|True
2003-02-27|Australia|Namibia|False|False|True
2010-10-17|South Africa|Zimbabwe|True|False|True
2013-01-25|South Africa|New Zealand|True|False|True
2015-08-23|South Africa|New Zealand|True|False|False
2002-06-08|West Indies|New Zealand|True|False|True
2002-06-09|West Indies|New Zealand|True|False|True
2003-05-21|West Indies|Australia|True|False|False
2004-05-01|West Indies|England|True|False|True
2004-05-02|West Indies|England|True|False|True
2005-05-21|West Indies|Pakistan|True|False|False
2005-05-22|West Indies|Pakistan|True|False|False
2006-05-10|West Indies|Zimbabwe|True|False|True
2007-03-14|Canada|Kenya|False|False|False
2007-03-16|England|New Zealand|False|False|False
2007-03-18|Canada|England|False|False|False
2007-03-20|Kenya|New Zealand|False|False|False
2007-03-22|Canada|New Zealand|False|False|False
2007-03-24|England|Kenya|False|False|True
2007-04-25|Australia|South Africa|False|False|True
2008-04-15|West Indies|Sri Lanka|True|False|False
2009-04-03|West Indies|England|True|False|False
2009-07-03|West Indies|India|True|False|False
2009-07-05|West Indies|India|True|False|False
2007-03-14|Canada|Kenya|False|False|False
2007-03-16|England|New Zealand|False|False|False
2007-03-18|Canada|England|False|False|False
2007-03-20|Kenya|New Zealand|False|False|False
2007-03-22|Canada|New Zealand|False|False|False
2007-03-24|England|Kenya|False|False|True
2007-04-25|Australia|South Africa|False|False|True
2011-04-23|West Indies|Pakistan|True|False|False
2011-04-25|West Indies|Pakistan|True|False|False
2012-03-23|West Indies|Australia|True|False|True
2012-03-25|West Indies|Australia|True|False|False
2013-07-19|West Indies|Pakistan|True|False|False
2013-07-21|West Indies|Pakistan|True|False|False
2013-07-24|West Indies|Pakistan|True|False|False
2017-06-09|West Indies|Afghanistan|True|False|False
2017-06-11|West Indies|Afghanistan|True|False|True
2017-06-14|West Indies|Afghanistan|True|False|False
2019-03-01|West Indies|England|True|False|True
2003-08-02|Australia|Bangladesh|True|False|True
2003-08-03|Australia|Bangladesh|True|False|True
2003-09-09|Pakistan|Bangladesh|True|False|True
2004-09-30|Pakistan|Zimbabwe|True|False|True
2006-02-16|Pakistan|India|True|False|False
2006-12-13|Pakistan|West Indies|True|False|False
2007-10-26|Pakistan|South Africa|True|False|False
2008-01-27|Pakistan|Zimbabwe|True|False|True
2008-04-16|Pakistan|Bangladesh|True|False|True
2006-03-23|Bangladesh|Kenya|True|False|True
2006-03-25|Bangladesh|Kenya|True|False|True
2006-04-26|Bangladesh|Australia|True|False|False
2006-04-28|Bangladesh|Australia|True|False|False
2013-11-03|Bangladesh|New Zealand|True|False|True
2014-02-25|Pakistan|Sri Lanka|False|False|False
2014-02-26|Bangladesh|India|True|False|False
2014-02-27|Afghanistan|Pakistan|False|False|False
2014-02-28|India|Sri Lanka|False|False|False
2014-03-01|Bangladesh|Afghanistan|True|False|False
2006-05-23|West Indies|India|True|False|True
2007-03-14|Australia|Scotland|False|False|True
2007-03-16|Netherlands|South Africa|False|False|False
2007-03-18|Australia|Netherlands|False|False|True
2007-03-20|Scotland|South Africa|False|False|False
2007-03-22|Netherlands|Scotland|False|False|True
2007-03-24|Australia|South Africa|False|False|True
2008-07-04|West Indies|Australia|True|False|False
2008-07-06|West Indies|Australia|True|False|False
2009-07-31|West Indies|Bangladesh|True|False|False
2007-03-14|Australia|Scotland|False|False|True
2007-03-16|Netherlands|South Africa|False|False|False
2007-03-18|Australia|Netherlands|False|False|True
2007-03-20|Scotland|South Africa|False|False|False
2007-03-22|Netherlands|Scotland|False|False|True
2007-03-24|Australia|South Africa|False|False|True
2012-07-11|West Indies|New Zealand|True|False|False
2012-07-14|West Indies|New Zealand|True|False|True
2012-07-16|West Indies|New Zealand|True|False|True
2014-08-25|West Indies|Bangladesh|True|False|True
2016-06-11|Australia|South Africa|False|False|True
2016-06-13|West Indies|Australia|True|False|True
2016-06-15|West Indies|South Africa|True|False|False
2018-07-28|West Indies|Bangladesh|True|False|False
2007-03-27|West Indies|Australia|True|False|False
2007-03-29|West Indies|New Zealand|True|False|False
2007-03-31|Australia|Bangladesh|False|False|True
2007-04-02|Bangladesh|New Zealand|False|False|False
2007-04-04|England|Sri Lanka|False|False|False
2007-04-08|Australia|England|False|False|True
2007-03-27|West Indies|Australia|True|False|False
2007-03-29|West Indies|New Zealand|True|False|False
2007-03-31|Australia|Bangladesh|False|False|True
2007-04-02|Bangladesh|New Zealand|False|False|False
2007-04-04|England|Sri Lanka|False|False|False
2007-04-08|Australia|England|False|False|True
2010-05-22|West Indies|South Africa|True|False|False
2010-05-24|West Indies|South Africa|True|False|False
2011-06-11|West Indies|India|True|False|False
2011-06-13|West Indies|India|True|False|True
2014-02-28|West Indies|England|True|False|True
2014-03-02|West Indies|England|True|False|False
2014-03-05|West Indies|England|True|False|False
2017-03-03|West Indies|England|True|False|False
2017-03-05|West Indies|England|True|False|False
2017-06-30|West Indies|India|True|False|False
2017-07-02|West Indies|India|True|False|True
2007-03-28|South Africa|Sri Lanka|False|False|True
2007-03-30|England|Ireland|False|False|True
2007-04-01|West Indies|Sri Lanka|True|False|False
2007-04-03|Ireland|South Africa|False|False|False
2007-04-07|Bangladesh|South Africa|False|False|True
2007-04-09|Ireland|New Zealand|False|False|False
2009-03-20|West Indies|England|True|False|False
2009-03-22|West Indies|England|True|False|True
2007-03-28|South Africa|Sri Lanka|False|False|True
2007-03-30|England|Ireland|False|False|True
2007-04-01|West Indies|Sri Lanka|True|False|False
2007-04-03|Ireland|South Africa|False|False|False
2007-04-07|Bangladesh|South Africa|False|False|True
2007-04-09|Ireland|New Zealand|False|False|False
2010-03-04|West Indies|Zimbabwe|True|False|False
2010-03-06|West Indies|Zimbabwe|True|False|True
2011-05-05|West Indies|Pakistan|True|False|True
2013-07-14|West Indies|Pakistan|True|False|False
2013-07-16|West Indies|Pakistan|True|False|True
2016-06-03|West Indies|South Africa|True|False|True
2016-06-05|West Indies|Australia|True|False|False
2016-06-07|Australia|South Africa|False|False|False
2017-04-07|West Indies|Pakistan|True|False|True
2017-04-09|West Indies|Pakistan|True|False|False
2017-04-11|West Indies|Pakistan|True|False|False
2018-07-22|West Indies|Bangladesh|True|False|False
2018-07-25|West Indies|Bangladesh|True|False|True
2009-04-22|Pakistan|Australia|False|False|True
2009-04-24|Pakistan|Australia|False|False|False
2010-11-02|Pakistan|South Africa|False|False|False
2010-11-05|Pakistan|South Africa|False|False|True
2010-11-08|Pakistan|South Africa|False|False|False
2011-11-11|Pakistan|Sri Lanka|False|False|True
2011-11-14|Pakistan|Sri Lanka|False|False|False
2011-11-18|Pakistan|Sri Lanka|False|False|True
2012-02-18|Pakistan|England|False|False|False
2012-02-21|Pakistan|England|False|False|False
2013-11-01|Pakistan|South Africa|False|False|True
2013-12-20|Pakistan|Sri Lanka|False|False|False
2014-10-10|Pakistan|Australia|False|False|False
2014-12-08|Pakistan|New Zealand|False|False|True
2015-01-10|Afghanistan|Ireland|False|False|False
2015-01-12|Ireland|Scotland|False|False|True
2015-01-17|Afghanistan|Ireland|False|False|True
2015-11-20|Pakistan|England|False|False|False
2017-01-24|United Arab Emirates|Scotland|True|False|True
2017-01-26|United Arab Emirates|Hong Kong|True|False|True
2017-10-13|Pakistan|Sri Lanka|False|False|True
2017-11-24|Papua New Guinea|Scotland|False|False|False
2017-11-25|Papua New Guinea|Scotland|False|False|False
2018-09-15|Bangladesh|Sri Lanka|False|False|True
2018-09-16|Hong Kong|Pakistan|False|False|False
2018-09-18|Hong Kong|India|False|False|False
2018-09-19|India|Pakistan|False|False|True
2018-09-21|Bangladesh|India|False|False|False
2018-09-23|India|Pakistan|False|False|True
2018-09-25|Afghanistan|India|False|False|False
2018-09-28|Bangladesh|India|False|False|False
2018-11-11|Pakistan|New Zealand|False|False|False
2019-03-29|Pakistan|Australia|False|False|False
2019-03-31|Pakistan|Australia|False|False|False
2009-07-26|West Indies|Bangladesh|True|False|False
2009-07-28|West Indies|Bangladesh|True|False|False
2010-05-28|West Indies|South Africa|True|False|False
2010-05-30|West Indies|South Africa|True|False|False
2009-10-28|India|Australia|True|False|True
2009-12-18|India|Sri Lanka|True|False|False
2011-02-22|England|Netherlands|False|False|True
2011-02-25|Australia|New Zealand|False|False|True
2011-02-28|Canada|Zimbabwe|False|False|False
2011-03-12|India|South Africa|True|False|False
2013-10-30|India|Australia|True|False|True
2017-10-01|India|Australia|True|False|True
2019-03-05|India|Australia|True|False|True
2011-02-22|England|Netherlands|False|False|True
2011-02-25|Australia|New Zealand|False|False|True
2011-02-28|Canada|Zimbabwe|False|False|False
2011-03-12|India|South Africa|True|False|False
2010-02-08|New Zealand|Bangladesh|True|False|True
2012-02-03|New Zealand|Zimbabwe|True|False|True
2015-01-23|New Zealand|Sri Lanka|True|False|True
2015-01-25|New Zealand|Sri Lanka|True|False|True
2015-02-17|New Zealand|Scotland|True|False|True
2015-02-22|Afghanistan|Sri Lanka|False|False|False
2015-02-26|Afghanistan|Scotland|False|False|True
2018-01-13|New Zealand|Pakistan|True|False|True
2018-03-06|New Zealand|England|True|False|True
2019-02-20|New Zealand|Bangladesh|True|False|True
2015-02-17|New Zealand|Scotland|True|False|True
2015-02-22|Afghanistan|Sri Lanka|False|False|False
2015-02-26|Afghanistan|Scotland|False|False|True
2011-03-08|New Zealand|Pakistan|False|False|True
2011-03-10|Sri Lanka|Zimbabwe|True|False|True
2011-03-14|Pakistan|Zimbabwe|False|False|True
2011-08-10|Sri Lanka|Australia|True|False|False
2012-06-07|Sri Lanka|Pakistan|True|False|False
2012-06-09|Sri Lanka|Pakistan|True|False|True
2012-08-04|Sri Lanka|India|True|False|False
2012-11-01|Sri Lanka|New Zealand|True|False|False
2012-11-04|Sri Lanka|New Zealand|True|False|True
2012-11-06|Sri Lanka|New Zealand|True|False|True
2013-03-28|Sri Lanka|Bangladesh|True|False|False
2013-07-26|Sri Lanka|South Africa|True|False|False
2013-07-28|Sri Lanka|South Africa|True|False|True
2014-07-09|Sri Lanka|South Africa|True|False|True
2014-12-10|Sri Lanka|England|True|False|False
2014-12-13|Sri Lanka|England|True|False|True
2015-07-15|Sri Lanka|Pakistan|True|False|True
2015-11-07|Sri Lanka|West Indies|True|False|True
2016-09-04|Sri Lanka|Australia|True|False|False
2017-08-24|Sri Lanka|India|True|False|False
2017-08-27|Sri Lanka|India|True|False|False
2018-08-05|Sri Lanka|South Africa|True|False|False
2018-08-08|Sri Lanka|South Africa|True|False|True
2018-10-17|Sri Lanka|England|True|False|False
2018-10-20|Sri Lanka|England|True|False|False
2011-03-08|New Zealand|Pakistan|False|False|True
2011-03-10|Sri Lanka|Zimbabwe|True|False|True
2011-03-14|Pakistan|Zimbabwe|False|False|True
2013-01-11|India|England|True|False|False
2015-10-18|India|South Africa|True|False|False
2013-01-19|India|England|True|False|True
2013-10-23|India|Australia|True|False|False
2014-11-16|India|Sri Lanka|True|False|True
2016-10-26|India|New Zealand|True|False|False
2019-03-08|India|Australia|True|False|False
2013-01-27|India|England|True|False|False
2014-10-17|India|West Indies|True|False|True
2016-10-16|India|New Zealand|True|False|True
2017-12-10|India|Sri Lanka|True|False|False
2013-09-03|Ireland|England|True|False|False
2014-09-08|Ireland|Scotland|True|False|True
2014-09-10|Ireland|Scotland|True|False|True
2014-09-12|Ireland|Scotland|True|False|False
2015-05-08|Ireland|England|True|False|False
2016-06-16|Ireland|Sri Lanka|True|False|False
2016-06-18|Ireland|Sri Lanka|True|False|False
2016-08-18|Ireland|Pakistan|True|False|False
2016-08-20|Ireland|Pakistan|True|False|False
2017-05-12|Ireland|Bangladesh|True|False|False
2017-05-14|Ireland|New Zealand|True|False|False
2017-05-19|Ireland|Bangladesh|True|False|False
2017-05-21|Ireland|New Zealand|True|False|False
2013-10-13|India|Australia|True|False|False
2017-01-15|India|England|True|False|True
2017-10-25|India|New Zealand|True|False|True
2018-10-27|India|West Indies|True|False|False
2014-01-23|Canada|Scotland|False|False|False
2014-01-30|Kenya|Scotland|False|False|False
2015-01-11|New Zealand|Sri Lanka|True|False|True
2015-02-14|New Zealand|Sri Lanka|True|False|True
2015-02-21|Pakistan|West Indies|False|False|False
2015-02-23|England|Scotland|False|False|True
2015-12-26|New Zealand|Sri Lanka|True|False|True
2015-12-28|New Zealand|Sri Lanka|True|False|True
2016-12-26|New Zealand|Bangladesh|True|False|True
2017-02-22|New Zealand|South Africa|True|False|True
2017-12-23|New Zealand|West Indies|True|False|True
2017-12-26|New Zealand|West Indies|True|False|True
2018-03-10|New Zealand|England|True|False|False
2019-02-16|New Zealand|Bangladesh|True|False|True
2015-02-14|New Zealand|Sri Lanka|True|False|True
2015-02-21|Pakistan|West Indies|False|False|False
2015-02-23|England|Scotland|False|False|True
2018-01-28|Australia|England|True|False|False
2018-11-04|Australia|South Africa|True|False|False
2019-02-28|Ireland|Afghanistan|False|False|False
2019-02-28|Ireland|Afghanistan|False|False|False
2019-03-02|Ireland|Afghanistan|False|False|False
2019-03-02|Ireland|Afghanistan|False|False|False
2019-03-05|Ireland|Afghanistan|False|False|True
2019-03-05|Ireland|Afghanistan|False|False|True
2019-03-08|Ireland|Afghanistan|False|False|False
2019-03-08|Ireland|Afghanistan|False|False|False
2019-03-10|Ireland|Afghanistan|False|False|True
2019-03-10|Ireland|Afghanistan|False|False|True
